high_by_point_n,low_by_point_n,high_by_point_n_on_trend,low_by_point_n_on_trend,high_by_point_m,low_by_point_m,high_by_point_m_on_trend,low_by_point_m_on_trend,Fit Score,Total Pnl%,Avg Pnl% per entry,Trade Count
7,7,8,6,7,7,8,6,5.4,275.59,8.35,33
7,7,8,7,7,7,8,7,5.64,295.27,8.2,36
7,7,8,8,7,7,8,8,5.64,295.27,8.2,36
7,7,8,9,7,7,8,9,5.64,295.27,8.2,36
7,7,8,10,7,7,8,10,7.55,283.87,10.92,26
7,7,9,4,7,7,9,4,3.72,257.38,6.43,40
7,7,9,5,7,7,9,5,3.64,246.98,6.33,39
7,7,9,6,7,7,9,6,4.94,246.36,7.7,32
7,7,9,7,7,7,9,7,5.18,266.04,7.6,35
7,7,9,8,7,7,9,8,5.18,266.04,7.6,35
7,7,9,9,7,7,9,9,5.18,266.04,7.6,35
7,7,9,10,7,7,9,10,6.87,254.63,10.19,25
7,7,10,4,7,7,10,4,3.94,262.54,6.73,39
7,7,10,5,7,7,10,5,3.86,252.14,6.64,38
7,7,10,6,7,7,10,6,5.38,251.52,8.11,31
7,7,10,7,7,7,10,7,5.64,271.2,7.98,34
7,7,10,8,7,7,10,8,5.64,271.2,7.98,34
7,7,10,9,7,7,10,9,5.64,271.2,7.98,34
7,7,10,10,7,7,10,10,7.8,259.79,10.82,24
7,8,4,4,7,8,4,4,3.72,287.0,5.52,52
7,8,4,5,7,8,4,5,3.65,276.6,5.42,51
7,8,4,6,7,8,4,6,5.11,302.67,6.73,45
7,8,4,7,7,8,4,7,5.32,322.35,6.72,48
7,8,4,8,7,8,4,8,5.32,322.35,6.72,48
7,8,4,9,7,8,4,9,5.32,322.35,6.72,48
7,8,4,10,7,8,4,10,6.72,310.94,8.18,38
7,8,5,4,7,8,5,4,4.09,292.39,6.09,48
7,8,5,5,7,8,5,5,4.01,281.98,6.0,47
7,8,5,6,7,8,5,6,5.95,310.6,7.58,41
7,8,5,7,7,8,5,7,6.17,330.28,7.51,44
7,8,5,8,7,8,5,8,6.17,330.28,7.51,44
7,8,5,9,7,8,5,9,6.17,330.28,7.51,44
7,8,5,10,7,8,5,10,8.32,318.87,9.38,34
7,8,6,4,7,8,6,4,3.76,267.95,6.38,42
7,8,6,5,7,8,6,5,3.68,257.55,6.28,41
7,8,6,6,7,8,6,6,5.38,286.16,8.18,35
7,8,6,7,7,8,6,7,5.61,305.84,8.05,38
7,8,6,8,7,8,6,8,5.61,305.84,8.05,38
7,8,6,9,7,8,6,9,5.61,305.84,8.05,38
7,8,6,10,7,8,6,10,7.38,294.44,10.52,28
7,8,7,4,7,8,7,4,3.87,270.73,6.6,41
7,8,7,5,7,8,7,5,3.79,260.33,6.51,40
7,8,7,6,7,8,7,6,5.62,288.94,8.5,34
7,8,7,7,7,8,7,7,5.85,308.62,8.34,37
7,8,7,8,7,8,7,8,5.85,308.62,8.34,37
7,8,7,9,7,8,7,9,5.85,308.62,8.34,37
7,8,7,10,7,8,7,10,7.86,297.22,11.01,27
7,8,8,4,7,8,8,4,3.72,257.38,6.43,40
7,8,8,5,7,8,8,5,3.64,246.98,6.33,39
7,8,8,6,7,8,8,6,5.4,275.59,8.35,33
7,8,8,7,7,8,8,7,5.64,295.27,8.2,36
7,8,8,8,7,8,8,8,5.64,295.27,8.2,36
7,8,8,9,7,8,8,9,5.64,295.27,8.2,36
7,8,8,10,7,8,8,10,7.55,283.87,10.92,26
7,8,9,4,7,8,9,4,3.72,257.38,6.43,40
7,8,9,5,7,8,9,5,3.64,246.98,6.33,39
7,8,9,6,7,8,9,6,4.94,246.36,7.7,32
7,8,9,7,7,8,9,7,5.18,266.04,7.6,35
7,8,9,8,7,8,9,8,5.18,266.04,7.6,35
7,8,9,9,7,8,9,9,5.18,266.04,7.6,35
7,8,9,10,7,8,9,10,6.87,254.63,10.19,25
7,8,10,4,7,8,10,4,3.94,262.54,6.73,39
7,8,10,5,7,8,10,5,3.86,252.14,6.64,38
7,8,10,6,7,8,10,6,5.38,251.52,8.11,31
7,8,10,7,7,8,10,7,5.64,271.2,7.98,34
7,8,10,8,7,8,10,8,5.64,271.2,7.98,34
7,8,10,9,7,8,10,9,5.64,271.2,7.98,34
7,8,10,10,7,8,10,10,7.8,259.79,10.82,24
7,9,4,4,7,9,4,4,3.72,287.0,5.52,52
7,9,4,5,7,9,4,5,3.65,276.6,5.42,51
7,9,4,6,7,9,4,6,5.11,302.67,6.73,45
7,9,4,7,7,9,4,7,5.32,322.35,6.72,48
7,9,4,8,7,9,4,8,5.32,322.35,6.72,48
7,9,4,9,7,9,4,9,5.32,322.35,6.72,48
7,9,4,10,7,9,4,10,6.72,310.94,8.18,38
7,9,5,4,7,9,5,4,4.09,292.39,6.09,48
7,9,5,5,7,9,5,5,4.01,281.98,6.0,47
7,9,5,6,7,9,5,6,5.95,310.6,7.58,41
7,9,5,7,7,9,5,7,6.17,330.28,7.51,44
7,9,5,8,7,9,5,8,6.17,330.28,7.51,44
7,9,5,9,7,9,5,9,6.17,330.28,7.51,44
7,9,5,10,7,9,5,10,8.32,318.87,9.38,34
7,9,6,4,7,9,6,4,3.76,267.95,6.38,42
7,9,6,5,7,9,6,5,3.68,257.55,6.28,41
7,9,6,6,7,9,6,6,5.38,286.16,8.18,35
7,9,6,7,7,9,6,7,5.61,305.84,8.05,38
7,9,6,8,7,9,6,8,5.61,305.84,8.05,38
7,9,6,9,7,9,6,9,5.61,305.84,8.05,38
7,9,6,10,7,9,6,10,7.38,294.44,10.52,28
7,9,7,4,7,9,7,4,3.87,270.73,6.6,41
7,9,7,5,7,9,7,5,3.79,260.33,6.51,40
7,9,7,6,7,9,7,6,5.62,288.94,8.5,34
7,9,7,7,7,9,7,7,5.85,308.62,8.34,37
7,9,7,8,7,9,7,8,5.85,308.62,8.34,37
7,9,7,9,7,9,7,9,5.85,308.62,8.34,37
7,9,7,10,7,9,7,10,7.86,297.22,11.01,27
7,9,8,4,7,9,8,4,3.72,257.38,6.43,40
7,9,8,5,7,9,8,5,3.64,246.98,6.33,39
7,9,8,6,7,9,8,6,5.4,275.59,8.35,33
7,9,8,7,7,9,8,7,5.64,295.27,8.2,36
7,9,8,8,7,9,8,8,5.64,295.27,8.2,36
7,9,8,9,7,9,8,9,5.64,295.27,8.2,36
7,9,8,10,7,9,8,10,7.55,283.87,10.92,26
7,9,9,4,7,9,9,4,3.72,257.38,6.43,40
7,9,9,5,7,9,9,5,3.64,246.98,6.33,39
7,9,9,6,7,9,9,6,4.94,246.36,7.7,32
7,9,9,7,7,9,9,7,5.18,266.04,7.6,35
7,9,9,8,7,9,9,8,5.18,266.04,7.6,35
7,9,9,9,7,9,9,9,5.18,266.04,7.6,35
7,9,9,10,7,9,9,10,6.87,254.63,10.19,25
7,9,10,4,7,9,10,4,3.94,262.54,6.73,39
7,9,10,5,7,9,10,5,3.86,252.14,6.64,38
7,9,10,6,7,9,10,6,5.38,251.52,8.11,31
7,9,10,7,7,9,10,7,5.64,271.2,7.98,34
7,9,10,8,7,9,10,8,5.64,271.2,7.98,34
7,9,10,9,7,9,10,9,5.64,271.2,7.98,34
7,9,10,10,7,9,10,10,7.8,259.79,10.82,24
7,10,4,4,7,10,4,4,3.72,287.0,5.52,52
7,10,4,5,7,10,4,5,3.65,276.6,5.42,51
7,10,4,6,7,10,4,6,5.11,302.67,6.73,45
7,10,4,7,7,10,4,7,5.32,322.35,6.72,48
7,10,4,8,7,10,4,8,5.32,322.35,6.72,48
7,10,4,9,7,10,4,9,5.32,322.35,6.72,48
7,10,4,10,7,10,4,10,6.72,310.94,8.18,38
7,10,5,4,7,10,5,4,4.09,292.39,6.09,48
7,10,5,5,7,10,5,5,4.01,281.98,6.0,47
7,10,5,6,7,10,5,6,5.95,310.6,7.58,41
7,10,5,7,7,10,5,7,6.17,330.28,7.51,44
7,10,5,8,7,10,5,8,6.17,330.28,7.51,44
7,10,5,9,7,10,5,9,6.17,330.28,7.51,44
7,10,5,10,7,10,5,10,8.32,318.87,9.38,34
7,10,6,4,7,10,6,4,3.76,267.95,6.38,42
7,10,6,5,7,10,6,5,3.68,257.55,6.28,41
7,10,6,6,7,10,6,6,5.38,286.16,8.18,35
7,10,6,7,7,10,6,7,5.61,305.84,8.05,38
7,10,6,8,7,10,6,8,5.61,305.84,8.05,38
7,10,6,9,7,10,6,9,5.61,305.84,8.05,38
7,10,6,10,7,10,6,10,7.38,294.44,10.52,28
7,10,7,4,7,10,7,4,3.87,270.73,6.6,41
7,10,7,5,7,10,7,5,3.79,260.33,6.51,40
7,10,7,6,7,10,7,6,5.62,288.94,8.5,34
7,10,7,7,7,10,7,7,5.85,308.62,8.34,37
7,10,7,8,7,10,7,8,5.85,308.62,8.34,37
7,10,7,9,7,10,7,9,5.85,308.62,8.34,37
7,10,7,10,7,10,7,10,7.86,297.22,11.01,27
7,10,8,4,7,10,8,4,3.72,257.38,6.43,40
7,10,8,5,7,10,8,5,3.64,246.98,6.33,39
7,10,8,6,7,10,8,6,5.4,275.59,8.35,33
7,10,8,7,7,10,8,7,5.64,295.27,8.2,36
7,10,8,8,7,10,8,8,5.64,295.27,8.2,36
7,10,8,9,7,10,8,9,5.64,295.27,8.2,36
7,10,8,10,7,10,8,10,7.55,283.87,10.92,26
7,10,9,4,7,10,9,4,3.72,257.38,6.43,40
7,10,9,5,7,10,9,5,3.64,246.98,6.33,39
7,10,9,6,7,10,9,6,4.94,246.36,7.7,32
7,10,9,7,7,10,9,7,5.18,266.04,7.6,35
7,10,9,8,7,10,9,8,5.18,266.04,7.6,35
7,10,9,9,7,10,9,9,5.18,266.04,7.6,35
7,10,9,10,7,10,9,10,6.87,254.63,10.19,25
7,10,10,4,7,10,10,4,3.94,262.54,6.73,39
7,10,10,5,7,10,10,5,3.86,252.14,6.64,38
7,10,10,6,7,10,10,6,5.38,251.52,8.11,31
7,10,10,7,7,10,10,7,5.64,271.2,7.98,34
7,10,10,8,7,10,10,8,5.64,271.2,7.98,34
7,10,10,9,7,10,10,9,5.64,271.2,7.98,34
7,10,10,10,7,10,10,10,7.8,259.79,10.82,24
8,4,4,4,8,4,4,4,2.66,205.77,3.74,55
8,4,4,5,8,4,4,5,2.66,205.77,3.74,55
8,4,4,6,8,4,4,6,3.45,233.16,4.66,50
8,4,4,7,8,4,4,7,3.45,233.16,4.66,50
8,4,4,8,8,4,4,8,3.45,233.16,4.66,50
8,4,4,9,8,4,4,9,3.45,233.16,4.66,50
8,4,4,10,8,4,4,10,4.19,241.44,5.61,43
8,4,5,4,8,4,5,4,2.87,211.16,4.14,51
8,4,5,5,8,4,5,5,2.87,211.16,4.14,51
8,4,5,6,8,4,5,6,3.86,241.09,5.24,46
8,4,5,7,8,4,5,7,3.86,241.09,5.24,46
8,4,5,8,8,4,5,8,3.86,241.09,5.24,46
8,4,5,9,8,4,5,9,3.86,241.09,5.24,46
8,4,5,10,8,4,5,10,4.84,249.36,6.39,39
8,4,6,4,8,4,6,4,2.61,186.73,4.15,45
8,4,6,5,8,4,6,5,2.61,186.73,4.15,45
8,4,6,6,8,4,6,6,3.5,216.66,5.42,40
8,4,6,7,8,4,6,7,3.5,216.66,5.42,40
8,4,6,8,8,4,6,8,3.5,216.66,5.42,40
8,4,6,9,8,4,6,9,3.5,216.66,5.42,40
8,4,6,10,8,4,6,10,4.33,224.93,6.82,33
8,4,7,4,8,4,7,4,2.68,189.51,4.31,44
8,4,7,5,8,4,7,5,2.68,189.51,4.31,44
8,4,7,6,8,4,7,6,3.61,219.44,5.63,39
8,4,7,7,8,4,7,7,3.61,219.44,5.63,39
8,4,7,8,8,4,7,8,3.61,219.44,5.63,39
8,4,7,9,8,4,7,9,3.61,219.44,5.63,39
8,4,7,10,8,4,7,10,4.51,227.71,7.12,32
8,4,8,4,8,4,8,4,2.56,176.16,4.1,43
8,4,8,5,8,4,8,5,2.56,176.16,4.1,43
8,4,8,6,8,4,8,6,3.45,206.08,5.42,38
8,4,8,7,8,4,8,7,3.45,206.08,5.42,38
8,4,8,8,8,4,8,8,3.45,206.08,5.42,38
8,4,8,9,8,4,8,9,3.45,206.08,5.42,38
8,4,8,10,8,4,8,10,4.31,214.36,6.91,31
8,4,9,4,8,4,9,4,2.56,176.16,4.1,43
8,4,9,5,8,4,9,5,2.56,176.16,4.1,43
8,4,9,6,8,4,9,6,3.1,176.85,4.78,37
8,4,9,7,8,4,9,7,3.1,176.85,4.78,37
8,4,9,8,8,4,9,8,3.1,176.85,4.78,37
8,4,9,9,8,4,9,9,3.1,176.85,4.78,37
8,4,9,10,8,4,9,10,3.86,185.12,6.17,30
8,4,10,4,8,4,10,4,2.68,181.32,4.32,42
8,4,10,5,8,4,10,5,2.68,181.32,4.32,42
8,4,10,6,8,4,10,6,3.31,182.01,5.06,36
8,4,10,7,8,4,10,7,3.31,182.01,5.06,36
8,4,10,8,8,4,10,8,3.31,182.01,5.06,36
8,4,10,9,8,4,10,9,3.31,182.01,5.06,36
8,4,10,10,8,4,10,10,4.19,190.28,6.56,29
8,5,4,4,8,5,4,4,2.89,243.0,4.05,60
8,5,4,5,8,5,4,5,2.66,205.77,3.74,55
8,5,4,6,8,5,4,6,3.45,233.16,4.66,50
8,5,4,7,8,5,4,7,3.45,233.16,4.66,50
8,5,4,8,8,5,4,8,3.45,233.16,4.66,50
8,5,4,9,8,5,4,9,3.45,233.16,4.66,50
8,5,4,10,8,5,4,10,4.19,241.44,5.61,43
8,5,5,4,8,5,5,4,3.1,248.39,4.44,56
8,5,5,5,8,5,5,5,2.87,211.16,4.14,51
8,5,5,6,8,5,5,6,3.86,241.09,5.24,46
8,5,5,7,8,5,5,7,3.86,241.09,5.24,46
8,5,5,8,8,5,5,8,3.86,241.09,5.24,46
8,5,5,9,8,5,5,9,3.86,241.09,5.24,46
8,5,5,10,8,5,5,10,4.84,249.36,6.39,39
8,5,6,4,8,5,6,4,2.86,223.95,4.48,50
8,5,6,5,8,5,6,5,2.61,186.73,4.15,45
8,5,6,6,8,5,6,6,3.5,216.66,5.42,40
8,5,6,7,8,5,6,7,3.5,216.66,5.42,40
8,5,6,8,8,5,6,8,3.5,216.66,5.42,40
8,5,6,9,8,5,6,9,3.5,216.66,5.42,40
8,5,6,10,8,5,6,10,4.33,224.93,6.82,33
8,5,7,4,8,5,7,4,2.92,226.73,4.63,49
8,5,7,5,8,5,7,5,2.68,189.51,4.31,44
8,5,7,6,8,5,7,6,3.61,219.44,5.63,39
8,5,7,7,8,5,7,7,3.61,219.44,5.63,39
8,5,7,8,8,5,7,8,3.61,219.44,5.63,39
8,5,7,9,8,5,7,9,3.61,219.44,5.63,39
8,5,7,10,8,5,7,10,4.51,227.71,7.12,32
8,5,8,4,8,5,8,4,2.81,213.38,4.45,48
8,5,8,5,8,5,8,5,2.56,176.16,4.1,43
8,5,8,6,8,5,8,6,3.45,206.08,5.42,38
8,5,8,7,8,5,8,7,3.45,206.08,5.42,38
8,5,8,8,8,5,8,8,3.45,206.08,5.42,38
8,5,8,9,8,5,8,9,3.45,206.08,5.42,38
8,5,8,10,8,5,8,10,4.31,214.36,6.91,31
8,5,9,4,8,5,9,4,2.81,213.38,4.45,48
8,5,9,5,8,5,9,5,2.56,176.16,4.1,43
8,5,9,6,8,5,9,6,3.1,176.85,4.78,37
8,5,9,7,8,5,9,7,3.1,176.85,4.78,37
8,5,9,8,8,5,9,8,3.1,176.85,4.78,37
8,5,9,9,8,5,9,9,3.1,176.85,4.78,37
8,5,9,10,8,5,9,10,3.86,185.12,6.17,30
8,5,10,4,8,5,10,4,2.94,218.54,4.65,47
8,5,10,5,8,5,10,5,2.68,181.32,4.32,42
8,5,10,6,8,5,10,6,3.31,182.01,5.06,36
8,5,10,7,8,5,10,7,3.31,182.01,5.06,36
8,5,10,8,8,5,10,8,3.31,182.01,5.06,36
8,5,10,9,8,5,10,9,3.31,182.01,5.06,36
8,5,10,10,8,5,10,10,4.19,190.28,6.56,29
8,6,4,4,8,6,4,4,3.3,259.27,4.55,57
8,6,4,5,8,6,4,5,3.06,222.05,4.27,52
8,6,4,6,8,6,4,6,4.17,249.43,5.31,47
8,6,4,7,8,6,4,7,4.17,249.43,5.31,47
8,6,4,8,8,6,4,8,4.17,249.43,5.31,47
8,6,4,9,8,6,4,9,4.17,249.43,5.31,47
8,6,4,10,8,6,4,10,5.33,257.71,6.44,40
8,6,5,4,8,6,5,4,3.6,264.66,4.99,53
8,6,5,5,8,6,5,5,3.35,227.44,4.74,48
8,6,5,6,8,6,5,6,4.79,257.36,5.99,43
8,6,5,7,8,6,5,7,4.79,257.36,5.99,43
8,6,5,8,8,6,5,8,4.79,257.36,5.99,43
8,6,5,9,8,6,5,9,4.79,257.36,5.99,43
8,6,5,10,8,6,5,10,6.45,265.64,7.38,36
8,6,6,4,8,6,6,4,3.3,240.23,5.11,47
8,6,6,5,8,6,6,5,3.04,203.0,4.83,42
8,6,6,6,8,6,6,6,4.3,232.93,6.3,37
8,6,6,7,8,6,6,7,4.3,232.93,6.3,37
8,6,6,8,8,6,6,8,4.3,232.93,6.3,37
8,6,6,9,8,6,6,9,4.3,232.93,6.3,37
8,6,6,10,8,6,6,10,5.7,241.21,8.04,30
8,6,7,4,8,6,7,4,3.39,243.01,5.28,46
8,6,7,5,8,6,7,5,3.13,205.79,5.02,41
8,6,7,6,8,6,7,6,4.48,235.71,6.55,36
8,6,7,7,8,6,7,7,4.48,235.71,6.55,36
8,6,7,8,8,6,7,8,4.48,235.71,6.55,36
8,6,7,9,8,6,7,9,4.48,235.71,6.55,36
8,6,7,10,8,6,7,10,6.03,243.99,8.41,29
8,6,8,4,8,6,8,4,3.26,229.66,5.1,45
8,6,8,5,8,6,8,5,2.99,192.43,4.81,40
8,6,8,6,8,6,8,6,4.28,222.36,6.35,35
8,6,8,7,8,6,8,7,4.28,222.36,6.35,35
8,6,8,8,8,6,8,8,4.28,222.36,6.35,35
8,6,8,9,8,6,8,9,4.28,222.36,6.35,35
8,6,8,10,8,6,8,10,5.75,230.63,8.24,28
8,6,9,4,8,6,9,4,3.26,229.66,5.1,45
8,6,9,5,8,6,9,5,2.99,192.43,4.81,40
8,6,9,6,8,6,9,6,3.85,193.12,5.68,34
8,6,9,7,8,6,9,7,3.85,193.12,5.68,34
8,6,9,8,8,6,9,8,3.85,193.12,5.68,34
8,6,9,9,8,6,9,9,3.85,193.12,5.68,34
8,6,9,10,8,6,9,10,5.15,201.4,7.46,27
8,6,10,4,8,6,10,4,3.43,234.82,5.34,44
8,6,10,5,8,6,10,5,3.16,197.59,5.07,39
8,6,10,6,8,6,10,6,4.17,198.28,6.01,33
8,6,10,7,8,6,10,7,4.17,198.28,6.01,33
8,6,10,8,8,6,10,8,4.17,198.28,6.01,33
8,6,10,9,8,6,10,9,4.17,198.28,6.01,33
8,6,10,10,8,6,10,10,5.76,206.56,7.94,26
8,7,4,4,8,7,4,4,3.19,222.2,4.44,50
8,7,4,5,8,7,4,5,3.11,211.8,4.32,49
8,7,4,6,8,7,4,6,4.42,237.88,5.53,43
8,7,4,7,8,7,4,7,4.65,257.55,5.6,46
8,7,4,8,8,7,4,8,4.65,257.55,5.6,46
8,7,4,9,8,7,4,9,4.65,257.55,5.6,46
8,7,4,10,8,7,4,10,5.89,246.15,6.84,36
8,7,5,4,8,7,5,4,3.51,227.59,4.95,46
8,7,5,5,8,7,5,5,3.42,217.19,4.83,45
8,7,5,6,8,7,5,6,5.18,245.8,6.3,39
8,7,5,7,8,7,5,7,5.44,265.48,6.32,42
8,7,5,8,8,7,5,8,5.44,265.48,6.32,42
8,7,5,9,8,7,5,9,5.44,265.48,6.32,42
8,7,5,10,8,7,5,10,7.42,254.08,7.94,32
8,7,6,4,8,7,6,4,3.18,203.16,5.08,40
8,7,6,5,8,7,6,5,3.09,192.76,4.94,39
8,7,6,6,8,7,6,6,4.61,221.37,6.71,33
8,7,6,7,8,7,6,7,4.86,241.05,6.7,36
8,7,6,8,8,7,6,8,4.86,241.05,6.7,36
8,7,6,9,8,7,6,9,4.86,241.05,6.7,36
8,7,6,10,8,7,6,10,6.45,229.65,8.83,26
8,7,7,4,8,7,7,4,3.28,205.94,5.28,39
8,7,7,5,8,7,7,5,3.19,195.54,5.15,38
8,7,7,6,8,7,7,6,4.82,224.15,7.0,32
8,7,7,7,8,7,7,7,5.09,243.83,6.97,35
8,7,7,8,8,7,7,8,5.09,243.83,6.97,35
8,7,7,9,8,7,7,9,5.09,243.83,6.97,35
8,7,7,10,8,7,7,10,6.91,232.43,9.3,25
8,7,8,4,8,7,8,4,3.33,198.04,5.35,37
8,7,8,5,8,7,8,5,3.23,187.64,5.21,36
8,7,8,6,8,7,8,6,5.07,216.25,7.21,30
8,7,8,7,8,7,8,7,5.35,235.93,7.15,33
8,7,8,8,8,7,8,8,5.35,235.93,7.15,33
8,7,8,9,8,7,8,9,5.35,235.93,7.15,33
8,7,8,10,8,7,8,10,7.62,224.53,9.76,23
8,7,9,4,8,7,9,4,3.13,192.59,5.07,38
8,7,9,5,8,7,9,5,3.04,182.18,4.92,37
8,7,9,6,8,7,9,6,4.1,181.56,6.05,30
8,7,9,7,8,7,9,7,4.37,201.24,6.1,33
8,7,9,8,8,7,9,8,4.37,201.24,6.1,33
8,7,9,9,8,7,9,9,4.37,201.24,6.1,33
8,7,9,10,8,7,9,10,5.82,189.84,8.25,23
8,7,10,4,8,7,10,4,3.32,197.75,5.34,37
8,7,10,5,8,7,10,5,3.22,187.35,5.2,36
8,7,10,6,8,7,10,6,4.49,186.72,6.44,29
8,7,10,7,8,7,10,7,4.79,206.4,6.45,32
8,7,10,8,8,7,10,8,4.79,206.4,6.45,32
8,7,10,9,8,7,10,9,4.79,206.4,6.45,32
8,7,10,10,8,7,10,10,6.7,195.0,8.86,22
8,8,4,4,8,8,4,4,3.19,222.2,4.44,50
8,8,4,5,8,8,4,5,3.11,211.8,4.32,49
8,8,4,6,8,8,4,6,4.42,237.88,5.53,43
8,8,4,7,8,8,4,7,4.65,257.55,5.6,46
8,8,4,8,8,8,4,8,4.65,257.55,5.6,46
8,8,4,9,8,8,4,9,4.65,257.55,5.6,46
8,8,4,10,8,8,4,10,5.89,246.15,6.84,36
8,8,5,4,8,8,5,4,3.51,227.59,4.95,46
8,8,5,5,8,8,5,5,3.42,217.19,4.83,45
8,8,5,6,8,8,5,6,5.18,245.8,6.3,39
8,8,5,7,8,8,5,7,5.44,265.48,6.32,42
8,8,5,8,8,8,5,8,5.44,265.48,6.32,42
8,8,5,9,8,8,5,9,5.44,265.48,6.32,42
8,8,5,10,8,8,5,10,7.42,254.08,7.94,32
8,8,6,4,8,8,6,4,3.18,203.16,5.08,40
8,8,6,5,8,8,6,5,3.09,192.76,4.94,39
8,8,6,6,8,8,6,6,4.61,221.37,6.71,33
8,8,6,7,8,8,6,7,4.86,241.05,6.7,36
8,8,6,8,8,8,6,8,4.86,241.05,6.7,36
8,8,6,9,8,8,6,9,4.86,241.05,6.7,36
8,8,6,10,8,8,6,10,6.45,229.65,8.83,26
8,8,7,4,8,8,7,4,3.28,205.94,5.28,39
8,8,7,5,8,8,7,5,3.19,195.54,5.15,38
8,8,7,6,8,8,7,6,4.82,224.15,7.0,32
8,8,7,7,8,8,7,7,5.09,243.83,6.97,35
8,8,7,8,8,8,7,8,5.09,243.83,6.97,35
8,8,7,9,8,8,7,9,5.09,243.83,6.97,35
8,8,7,10,8,8,7,10,6.91,232.43,9.3,25
8,8,8,4,8,8,8,4,3.33,198.04,5.35,37
8,8,8,5,8,8,8,5,3.23,187.64,5.21,36
8,8,8,6,8,8,8,6,5.07,216.25,7.21,30
8,8,8,7,8,8,8,7,5.35,235.93,7.15,33
8,8,8,8,8,8,8,8,5.35,235.93,7.15,33
8,8,8,9,8,8,8,9,5.35,235.93,7.15,33
8,8,8,10,8,8,8,10,7.62,224.53,9.76,23
8,8,9,4,8,8,9,4,3.13,192.59,5.07,38
8,8,9,5,8,8,9,5,3.04,182.18,4.92,37
8,8,9,6,8,8,9,6,4.1,181.56,6.05,30
8,8,9,7,8,8,9,7,4.37,201.24,6.1,33
8,8,9,8,8,8,9,8,4.37,201.24,6.1,33
8,8,9,9,8,8,9,9,4.37,201.24,6.1,33
8,8,9,10,8,8,9,10,5.82,189.84,8.25,23
8,8,10,4,8,8,10,4,3.32,197.75,5.34,37
