high_by_point_n,high_by_point_m,low_by_point_n,low_by_point_m,high_by_point_n_on_trend,high_by_point_m_on_trend,low_by_point_n_on_trend,low_by_point_m_on_trend,power_scaling_factor,mintick,debug_mode,Fit Score,Total Pnl%,Avg Pnl% per entry,Trade Count,Winning entry%,Avg Winner%,Avg Loser%
4,4,14,14,14,4,14,4,1.1,0.01,FALSE,5.46,842.66,16.2,52,61.54,32.24,-9.45
4,4,14,14,14,4,14,4,1.3,0.01,FALSE,5.46,800.03,15.39,52,61.54,30.61,-8.97
4,4,14,14,14,4,14,14,1.1,0.01,FALSE,7.36,821.17,20.03,41,65.85,35.2,-9.22
4,4,14,14,14,4,14,14,1.3,0.01,FALSE,7.35,781.56,19.06,41,65.85,33.5,-8.79
4,4,14,14,14,14,4,4,1.1,0.01,FALSE,4.31,545.47,13.99,39,56.41,32.29,-9.7
4,4,14,14,14,14,4,4,1.3,0.01,FALSE,4.31,517.87,13.28,39,56.41,30.65,-9.21
4,4,14,14,14,14,4,14,1.1,0.01,FALSE,3.84,652.49,11.65,56,60.71,25.95,-10.45
4,4,14,14,14,14,4,14,1.3,0.01,FALSE,3.83,620.92,11.09,56,60.71,24.71,-9.96
4,4,14,14,14,14,14,4,1.1,0.01,FALSE,5.39,675.78,15.72,43,65.12,29.63,-10.27
4,4,14,14,14,14,14,4,1.3,0.01,FALSE,5.38,643.23,14.96,43,65.12,28.21,-9.78
4,4,14,14,14,14,14,14,1.1,0.01,FALSE,8.79,606.59,25.27,24,66.67,42.78,-9.74
4,4,14,14,14,14,14,14,1.3,0.01,FALSE,8.8,579.4,24.14,24,66.67,40.85,-9.28
4,14,4,4,4,4,4,4,1.1,0.01,FALSE,3.53,435.12,8.06,54,59.26,18.97,-7.82
4,14,4,4,4,4,4,4,1.3,0.01,FALSE,3.54,408.97,7.57,54,59.26,17.82,-7.32
4,14,4,4,4,4,4,14,1.1,0.01,FALSE,4.89,690.7,9.87,70,65.71,18.88,-7.41
4,14,4,4,4,4,4,14,1.3,0.01,FALSE,4.89,650.14,9.29,70,65.71,17.77,-6.97
4,14,4,4,4,4,14,4,1.1,0.01,FALSE,6.46,633.68,11.32,56,69.64,19.22,-6.82
4,14,4,4,4,4,14,4,1.3,0.01,FALSE,6.46,596.47,10.65,56,69.64,18.09,-6.42
4,14,4,4,4,4,14,14,1.1,0.01,FALSE,5.42,517.02,12.31,42,69.05,21.86,-8.99
4,14,4,4,4,4,14,14,1.3,0.01,FALSE,5.4,487.37,11.6,42,69.05,20.62,-8.51
4,14,4,4,4,14,4,4,1.1,0.01,FALSE,3.42,454.35,9.09,50,54,23.79,-8.17
4,14,4,4,4,14,4,4,1.3,0.01,FALSE,3.42,427.67,8.55,50,54,22.39,-7.69
4,14,4,4,4,14,4,14,1.1,0.01,FALSE,3.71,633.17,9.59,66,62.12,21.13,-9.33
4,14,4,4,4,14,4,14,1.3,0.01,FALSE,3.7,596.8,9.04,66,62.12,19.94,-8.83
4,14,4,4,4,14,14,4,1.1,0.01,FALSE,4.07,560.98,9.67,58,60.34,21.26,-7.96
4,14,4,4,4,14,14,4,1.3,0.01,FALSE,4.05,528.12,9.11,58,60.34,20.04,-7.53
4,14,4,4,4,14,14,14,1.1,0.01,FALSE,4.74,476.95,12.89,37,62.16,26.28,-9.11
4,14,4,4,4,14,14,14,1.3,0.01,FALSE,4.7,449.25,12.14,37,62.16,24.81,-8.66
4,14,4,4,14,4,4,4,1.1,0.01,FALSE,5.4,702.91,14.35,49,63.27,27.82,-8.87
4,14,4,4,14,4,4,4,1.3,0.01,FALSE,5.4,661.64,13.5,49,63.27,26.19,-8.35
4,14,4,4,14,4,4,14,1.1,0.01,FALSE,4.87,906.06,11.77,77,66.23,22.36,-9
4,14,4,4,14,4,4,14,1.3,0.01,FALSE,4.86,854.93,11.1,77,66.23,21.11,-8.52
4,14,4,4,14,4,14,4,1.1,0.01,FALSE,6.95,879.89,15.44,57,68.42,26.35,-8.22
4,14,4,4,14,4,14,4,1.3,0.01,FALSE,6.93,830,14.56,57,68.42,24.87,-7.78
4,14,4,4,14,4,14,14,1.1,0.01,FALSE,10.71,868.26,20.19,43,76.74,29.02,-8.94
4,14,4,4,14,4,14,14,1.3,0.01,FALSE,10.69,821.44,19.1,43,76.74,27.46,-8.48
4,14,4,4,14,14,4,4,1.1,0.01,FALSE,3.97,423.4,10.86,39,58.97,24.62,-8.92
4,14,4,4,14,14,4,4,1.3,0.01,FALSE,3.96,398.97,10.23,39,58.97,23.2,-8.41
4,14,4,4,14,14,4,14,1.1,0.01,FALSE,4.32,657.98,11.15,59,66.1,21.95,-9.9
4,14,4,4,14,14,4,14,1.3,0.01,FALSE,4.31,621.68,10.54,59,66.1,20.76,-9.4
4,14,4,4,14,14,14,4,1.1,0.01,FALSE,4.91,540.46,11.26,48,66.67,21.21,-8.64
4,14,4,4,14,14,14,4,1.3,0.01,FALSE,4.88,509.63,10.62,48,66.67,20.03,-8.22
4,14,4,4,14,14,14,14,1.1,0.01,FALSE,8.14,460.44,17.71,26,73.08,27.63,-9.21
4,14,4,4,14,14,14,14,1.3,0.01,FALSE,8.12,435,16.73,26,73.08,26.11,-8.72
4,14,4,14,4,4,4,4,1.1,0.01,FALSE,3.53,483.76,8.64,56,58.93,20.46,-8.32
4,14,4,14,4,4,4,4,1.3,0.01,FALSE,3.54,458.02,8.18,56,58.93,19.35,-7.84
4,14,4,14,4,4,4,14,1.1,0.01,FALSE,4.15,671.3,9.45,71,61.97,20.09,-7.88
4,14,4,14,4,4,4,14,1.3,0.01,FALSE,4.16,636.23,8.96,71,61.97,19.03,-7.45
4,14,4,14,4,4,14,4,1.1,0.01,FALSE,5.18,636.95,11.17,57,63.16,21.92,-7.25
4,14,4,14,4,4,14,4,1.3,0.01,FALSE,5.2,603.97,10.6,57,63.16,20.77,-6.85
4,14,4,14,4,4,14,14,1.1,0.01,FALSE,5.96,612.21,13.91,44,68.18,24.52,-8.81
4,14,4,14,4,4,14,14,1.3,0.01,FALSE,5.96,581.24,13.21,44,68.18,23.28,-8.36
4,14,4,14,4,14,4,4,1.1,0.01,FALSE,3.49,492.39,10.48,47,53.19,27.61,-8.99
4,14,4,14,4,14,4,4,1.3,0.01,FALSE,3.49,467.13,9.94,47,53.19,26.17,-8.51
4,14,4,14,4,14,4,14,1.1,0.01,FALSE,3.07,543.19,8.9,61,57.38,23.03,-10.11
4,14,4,14,4,14,4,14,1.3,0.01,FALSE,3.07,515.72,8.45,61,57.38,21.86,-9.59
4,14,4,14,4,14,14,4,1.1,0.01,FALSE,3.96,526.8,10.98,48,58.33,25.18,-8.91
4,14,4,14,4,14,14,4,1.3,0.01,FALSE,3.96,500.15,10.42,48,58.33,23.91,-8.46
4,14,4,14,4,14,14,14,1.1,0.01,FALSE,5.04,507.88,15.39,33,60.61,31.67,-9.66
4,14,4,14,4,14,14,14,1.3,0.01,FALSE,5.03,482.63,14.63,33,60.61,30.12,-9.21
4,14,4,14,14,4,4,4,1.1,0.01,FALSE,4.61,685.81,14,49,59.18,30.21,-9.51
4,14,4,14,14,4,4,4,1.3,0.01,FALSE,4.6,649.25,13.25,49,59.18,28.6,-9.01
4,14,4,14,14,4,4,14,1.1,0.01,FALSE,3.89,825.2,10.86,76,60.53,24.14,-9.51
4,14,4,14,14,4,4,14,1.3,0.01,FALSE,3.89,783.45,10.31,76,60.53,22.92,-9.03
4,14,4,14,14,4,14,4,1.1,0.01,FALSE,5.64,837.18,15.5,54,61.11,30.84,-8.59
4,14,4,14,14,4,14,4,1.3,0.01,FALSE,5.64,794.83,14.72,54,61.11,29.28,-8.16
4,14,4,14,14,4,14,14,1.1,0.01,FALSE,9.46,901.82,22,41,73.17,33.61,-9.69
4,14,4,14,14,4,14,14,1.3,0.01,FALSE,9.46,858.26,20.93,41,73.17,31.99,-9.22
4,14,4,14,14,14,4,4,1.1,0.01,FALSE,3.95,473.89,12.15,39,56.41,28.85,-9.46
4,14,4,14,14,14,4,4,1.3,0.01,FALSE,3.95,449.92,11.54,39,56.41,27.39,-8.98
4,14,4,14,14,14,4,14,1.1,0.01,FALSE,3.54,592.51,10.58,56,60.71,24.29,-10.61
4,14,4,14,14,14,4,14,1.3,0.01,FALSE,3.53,563.55,10.06,56,60.71,23.12,-10.11
4,14,4,14,14,14,14,4,1.1,0.01,FALSE,4.51,556.99,12.38,45,60,26.5,-8.81
4,14,4,14,14,14,14,4,1.3,0.01,FALSE,4.5,529.43,11.77,45,60,25.2,-8.39
4,14,4,14,14,14,14,14,1.1,0.01,FALSE,8.61,555.8,21.38,26,69.23,34.94,-9.13
4,14,4,14,14,14,14,14,1.3,0.01,FALSE,8.6,529.1,20.35,26,69.23,33.26,-8.7
4,14,14,4,4,4,4,4,1.1,0.01,FALSE,3.63,550.26,8.47,65,61.54,18.99,-8.38
4,14,14,4,4,4,4,4,1.3,0.01,FALSE,3.64,521.71,8.03,65,61.54,17.99,-7.91
4,14,14,4,4,4,4,14,1.1,0.01,FALSE,3.69,723.5,8.82,82,60.98,19.86,-8.42
4,14,14,4,4,4,4,14,1.3,0.01,FALSE,3.69,686.18,8.37,82,60.98,18.82,-7.96
4,14,14,4,4,4,14,4,1.1,0.01,FALSE,4.6,686.28,10.09,68,66.18,19.49,-8.29
4,14,14,4,4,4,14,4,1.3,0.01,FALSE,4.61,651.04,9.57,68,66.18,18.48,-7.84
4,14,14,4,4,4,14,14,1.1,0.01,FALSE,3.94,567.98,9.96,57,64.91,20.58,-9.67
4,14,14,4,4,4,14,14,1.3,0.01,FALSE,3.94,539.25,9.46,57,64.91,19.54,-9.18
4,14,14,4,4,14,4,4,1.1,0.01,FALSE,3.23,471.73,8.42,56,55.36,22.05,-8.48
4,14,14,4,4,14,4,4,1.3,0.01,FALSE,3.23,447.98,8,56,55.36,20.93,-8.03
4,14,14,4,4,14,4,14,1.1,0.01,FALSE,2.57,495.25,6.88,72,55.56,20.29,-9.88
4,14,14,4,4,14,4,14,1.3,0.01,FALSE,2.57,470.2,6.53,72,55.56,19.26,-9.38
4,14,14,4,4,14,14,4,1.1,0.01,FALSE,2.82,450.84,7.04,64,56.25,19.4,-8.84
4,14,14,4,4,14,14,4,1.3,0.01,FALSE,2.82,428.04,6.69,64,56.25,18.42,-8.39
4,14,14,4,4,14,14,14,1.1,0.01,FALSE,2.9,366.63,7.97,46,56.52,21.53,-9.65
4,14,14,4,4,14,14,14,1.3,0.01,FALSE,2.89,347.93,7.56,46,56.52,20.45,-9.19
4,14,14,4,14,4,4,4,1.1,0.01,FALSE,4.41,728.43,12.35,59,62.71,25.46,-9.71
4,14,14,4,14,4,4,4,1.3,0.01,FALSE,4.41,690.23,11.7,59,62.71,24.12,-9.2
4,14,14,4,14,4,4,14,1.1,0.01,FALSE,3.7,855.72,10.31,83,61.45,22.98,-9.89
4,14,14,4,14,4,4,14,1.3,0.01,FALSE,3.7,812.43,9.79,83,61.45,21.82,-9.39
4,14,14,4,14,4,14,4,1.1,0.01,FALSE,4.8,849.84,12.88,66,63.64,25.56,-9.33
4,14,14,4,14,4,14,4,1.3,0.01,FALSE,4.8,806.85,12.23,66,63.64,24.27,-8.86
4,14,14,4,14,4,14,14,1.1,0.01,FALSE,6.4,843.02,15.91,53,69.81,27,-9.75
4,14,14,4,14,4,14,14,1.3,0.01,FALSE,6.4,801.89,15.13,53,69.81,25.69,-9.28
4,14,14,4,14,14,4,4,1.1,0.01,FALSE,3.75,453.03,9.85,46,60.87,22.06,-9.14
4,14,14,4,14,14,4,4,1.3,0.01,FALSE,3.75,430.11,9.35,46,60.87,20.94,-8.68
4,14,14,4,14,14,4,14,1.1,0.01,FALSE,3.1,590.63,8.82,67,59.7,21.79,-10.41
4,14,14,4,14,14,4,14,1.3,0.01,FALSE,3.1,561.49,8.38,67,59.7,20.73,-9.91
4,14,14,4,14,14,14,4,1.1,0.01,FALSE,3.45,495.48,8.85,56,62.5,19.93,-9.62
4,14,14,4,14,14,14,4,1.3,0.01,FALSE,3.45,470.53,8.4,56,62.5,18.94,-9.16
4,14,14,4,14,14,14,14,1.1,0.01,FALSE,4.19,414.45,11.2,37,64.86,22.69,-10
4,14,14,4,14,14,14,14,1.3,0.01,FALSE,4.19,393.84,10.64,37,64.86,21.56,-9.51
4,14,14,14,4,4,4,4,1.1,0.01,FALSE,3.7,503.64,10.07,50,60,23.01,-9.33
4,14,14,14,4,4,4,4,1.3,0.01,FALSE,3.72,479.91,9.6,50,60,21.88,-8.83
4,14,14,14,4,4,4,14,1.1,0.01,FALSE,5.16,770.87,12.04,64,64.06,23.32,-8.05
4,14,14,14,4,4,4,14,1.3,0.01,FALSE,5.2,734.88,11.48,64,64.06,22.19,-7.61
4,14,14,14,4,4,14,4,1.1,0.01,FALSE,6.13,685.14,13.43,51,66.67,24.08,-7.86
4,14,14,14,4,4,14,4,1.3,0.01,FALSE,6.16,653.3,12.81,51,66.67,22.94,-7.44
4,14,14,14,4,4,14,14,1.1,0.01,FALSE,6.42,574.95,16.43,35,71.43,27.24,-10.62
4,14,14,14,4,4,14,14,1.3,0.01,FALSE,6.44,548.88,15.68,35,71.43,25.99,-10.09
4,14,14,14,4,14,4,4,1.1,0.01,FALSE,3.64,544.24,11.83,46,54.35,30.01,-9.81
4,14,14,14,4,14,4,4,1.3,0.01,FALSE,3.66,519.99,11.3,46,54.35,28.63,-9.32
4,14,14,14,4,14,4,14,1.1,0.01,FALSE,3.82,702.36,11.71,60,60,26.43,-10.39
4,14,14,14,4,14,4,14,1.3,0.01,FALSE,3.83,670.55,11.18,60,60,25.22,-9.88
4,14,14,14,4,14,14,4,1.1,0.01,FALSE,4,617.42,11.65,53,56.6,27.44,-8.94
4,14,14,14,4,14,14,4,1.3,0.01,FALSE,4.01,589.93,11.13,53,56.6,26.19,-8.51
4,14,14,14,4,14,14,14,1.1,0.01,FALSE,5.51,542.75,18.09,30,63.33,34.9,-10.94
4,14,14,14,4,14,14,14,1.3,0.01,FALSE,5.51,518.65,17.29,30,63.33,33.35,-10.46
4,14,14,14,14,4,4,4,1.1,0.01,FALSE,5.13,795.53,17.29,46,63.04,34.07,-11.33
4,14,14,14,14,4,4,4,1.3,0.01,FALSE,5.13,757.34,16.46,46,63.04,32.44,-10.78
4,14,14,14,14,4,4,14,1.1,0.01,FALSE,4.75,998.33,13.87,72,63.89,27.49,-10.24
4,14,14,14,14,4,4,14,1.3,0.01,FALSE,4.76,952.42,13.23,72,63.89,26.21,-9.74
4,14,14,14,14,4,14,4,1.1,0.01,FALSE,6.24,956.68,18.05,53,64.15,33.51,-9.61
4,14,14,14,14,4,14,4,1.3,0.01,FALSE,6.25,912.84,17.22,53,64.15,31.96,-9.15
4,14,14,14,14,4,14,14,1.1,0.01,FALSE,11,958.23,25.9,37,78.38,36.34,-11.97
4,14,14,14,14,4,14,14,1.3,0.01,FALSE,11,915.67,24.75,37,78.38,34.73,-11.44
4,14,14,14,14,14,4,4,1.1,0.01,FALSE,4.04,488.43,13.96,35,60,30.92,-11.49
4,14,14,14,14,14,4,4,1.3,0.01,FALSE,4.04,466.41,13.33,35,60,29.52,-10.96
4,14,14,14,14,14,4,14,1.1,0.01,FALSE,4.34,714.77,13.49,53,64.15,27.32,-11.26
4,14,14,14,14,14,4,14,1.3,0.01,FALSE,4.34,683.03,12.89,53,64.15,26.1,-10.76
4,14,14,14,14,14,14,4,1.1,0.01,FALSE,4.6,573.66,13.34,43,62.79,27.15,-9.96
4,14,14,14,14,14,14,4,1.3,0.01,FALSE,4.6,548.18,12.75,43,62.79,25.94,-9.52
4,14,14,14,14,14,14,14,1.1,0.01,FALSE,9.76,501.38,26.39,19,78.95,37.24,-14.32
4,14,14,14,14,14,14,14,1.3,0.01,FALSE,9.75,479.52,25.24,19,78.95,35.62,-13.7
14,4,4,4,4,4,4,4,1.1,0.01,FALSE,2.97,402.73,6.94,58,56.9,18.39,-8.16
14,4,4,4,4,4,4,4,1.3,0.01,FALSE,2.98,378.52,6.53,58,56.9,17.26,-7.65
14,4,4,4,4,4,4,14,1.1,0.01,FALSE,4.7,751.4,9.89,76,64.47,19.48,-7.52
14,4,4,4,4,4,4,14,1.3,0.01,FALSE,4.7,707.28,9.31,76,64.47,18.33,-7.08
14,4,4,4,4,4,14,4,1.1,0.01,FALSE,6.35,690.59,11.91,58,67.24,21.01,-6.79
14,4,4,4,4,4,14,4,1.3,0.01,FALSE,6.35,650.04,11.21,58,67.24,19.78,-6.39
14,4,4,4,4,4,14,14,1.1,0.01,FALSE,5.48,595.06,12.66,47,65.96,23.48,-8.3
14,4,4,4,4,4,14,14,1.3,0.01,FALSE,5.47,561.58,11.95,47,65.96,22.17,-7.85
14,4,4,4,4,14,4,4,1.1,0.01,FALSE,3.05,445.6,8.41,53,50.94,24.57,-8.38
14,4,4,4,4,14,4,4,1.3,0.01,FALSE,3.05,419.44,7.91,53,50.94,23.13,-7.89
14,4,4,4,4,14,4,14,1.1,0.01,FALSE,3.71,700.01,9.86,71,60.56,22.29,-9.23
14,4,4,4,4,14,4,14,1.3,0.01,FALSE,3.7,660.45,9.3,71,60.56,21.05,-8.73
14,4,4,4,4,14,14,4,1.1,0.01,FALSE,4.41,667.72,10.95,61,59.02,23.99,-7.84
14,4,4,4,4,14,14,4,1.3,0.01,FALSE,4.39,629.58,10.32,61,59.02,22.64,-7.42
14,4,4,4,4,14,14,14,1.1,0.01,FALSE,5.27,600.49,15.01,40,60,30.88,-8.79
14,4,4,4,4,14,14,14,1.3,0.01,FALSE,5.25,567.52,14.19,40,60,29.21,-8.34
14,4,4,4,14,4,4,4,1.1,0.01,FALSE,4.52,625.25,12.26,51,60.78,25.91,-8.89
14,4,4,4,14,4,4,4,1.3,0.01,FALSE,4.52,588.54,11.54,51,60.78,24.39,-8.37
14,4,4,4,14,4,4,14,1.1,0.01,FALSE,4.25,848.98,10.35,82,63.41,21.35,-8.71
14,4,4,4,14,4,4,14,1.3,0.01,FALSE,4.24,800.92,9.77,82,63.41,20.16,-8.24
14,4,4,4,14,4,14,4,1.1,0.01,FALSE,6.02,817.31,14.09,58,63.79,26.49,-7.76
14,4,4,4,14,4,14,4,1.3,0.01,FALSE,6,770.72,13.29,58,63.79,25,-7.34
14,4,4,4,14,4,14,14,1.1,0.01,FALSE,8.97,815.87,18.13,45,73.33,27.83,-8.53
14,4,4,4,14,4,14,14,1.3,0.01,FALSE,8.95,771.59,17.15,45,73.33,26.32,-8.08
14,4,4,4,14,14,4,4,1.1,0.01,FALSE,3.45,427.51,9.72,44,56.82,24.09,-9.19
14,4,4,4,14,14,4,4,1.3,0.01,FALSE,3.45,403.11,9.16,44,56.82,22.71,-8.67
14,4,4,4,14,14,4,14,1.1,0.01,FALSE,4.34,744.94,11.46,65,64.62,23.05,-9.7
14,4,4,4,14,14,4,14,1.3,0.01,FALSE,4.33,705.1,10.85,65,64.62,21.83,-9.21
14,4,4,4,14,14,14,4,1.1,0.01,FALSE,5.38,663.31,13.01,51,64.71,24.68,-8.4
14,4,4,4,14,14,14,4,1.3,0.01,FALSE,5.37,627.24,12.3,51,64.71,23.36,-7.98
14,4,4,4,14,14,14,14,1.1,0.01,FALSE,8.54,612.21,19.13,32,68.75,31.52,-8.12
14,4,4,4,14,14,14,14,1.3,0.01,FALSE,8.56,581.05,18.16,32,68.75,29.9,-7.68
14,4,4,14,4,4,4,4,1.1,0.01,FALSE,2.79,384.3,7.12,54,53.7,20.64,-8.57
14,4,4,14,4,4,4,4,1.3,0.01,FALSE,2.8,362.92,6.72,54,53.7,19.48,-8.08
14,4,4,14,4,4,4,14,1.1,0.01,FALSE,3.79,636.78,9.1,70,58.57,21.11,-7.88
14,4,4,14,4,4,4,14,1.3,0.01,FALSE,3.79,602.66,8.61,70,58.57,19.97,-7.45
14,4,4,14,4,4,14,4,1.1,0.01,FALSE,4.99,625.38,11.58,54,61.11,23.7,-7.46
14,4,4,14,4,4,14,4,1.3,0.01,FALSE,5,592.08,10.96,54,61.11,22.43,-7.05
14,4,4,14,4,4,14,14,1.1,0.01,FALSE,5.21,610.64,13.88,44,63.64,26.99,-9.07
14,4,4,14,4,4,14,14,1.3,0.01,FALSE,5.21,579.75,13.18,44,63.64,25.62,-8.61
14,4,4,14,4,14,4,4,1.1,0.01,FALSE,2.98,414.19,9.41,44,47.73,29.7,-9.11
14,4,4,14,4,14,4,4,1.3,0.01,FALSE,2.98,392.44,8.92,44,47.73,28.13,-8.62
14,4,4,14,4,14,4,14,1.1,0.01,FALSE,3.5,655.87,10.58,62,56.45,26.24,-9.73
14,4,4,14,4,14,4,14,1.3,0.01,FALSE,3.5,622.69,10.04,62,56.45,24.91,-9.23
14,4,4,14,4,14,14,4,1.1,0.01,FALSE,3.88,571.19,11.66,49,53.06,29.6,-8.63
14,4,4,14,4,14,14,4,1.3,0.01,FALSE,3.88,542.3,11.07,49,53.06,28.1,-8.19
14,4,4,14,4,14,14,14,1.1,0.01,FALSE,5.68,599.05,18.72,32,59.38,38.27,-9.85
14,4,4,14,4,14,14,14,1.3,0.01,FALSE,5.67,570.05,17.81,32,59.38,36.42,-9.38
14,4,4,14,14,4,4,4,1.1,0.01,FALSE,4.01,567.23,12.61,45,55.56,30.22,-9.42
14,4,4,14,14,4,4,4,1.3,0.01,FALSE,4.01,536.66,11.93,45,55.56,28.6,-8.92
14,4,4,14,14,4,4,14,1.1,0.01,FALSE,3.38,694.39,9.38,74,56.76,23.49,-9.13
14,4,4,14,14,4,4,14,1.3,0.01,FALSE,3.38,659.26,8.91,74,56.76,22.3,-8.67
14,4,4,14,14,4,14,4,1.1,0.01,FALSE,4.76,714.14,14,51,56.86,31.17,-8.63
14,4,4,14,14,4,14,4,1.3,0.01,FALSE,4.76,678.01,13.29,51,56.86,29.6,-8.19
14,4,4,14,14,4,14,14,1.1,0.01,FALSE,7.82,790.76,20.28,39,69.23,33.58,-9.66
14,4,4,14,14,4,14,14,1.3,0.01,FALSE,7.82,752.82,19.3,39,69.23,31.97,-9.2
14,4,4,14,14,14,4,4,1.1,0.01,FALSE,3.33,406.95,11,37,51.35,30.62,-9.71
14,4,4,14,14,14,4,4,1.3,0.01,FALSE,3.33,386.36,10.44,37,51.35,29.07,-9.22
